senior_citizen,tenure,monthly_charges,total_charges,gender_Male,partner_Yes,dependents_Yes,phone_service_Yes,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_t_v_No internet service,streaming_t_v_Yes,streaming_movies_No internet service,streaming_movies_Yes,contract_One year,contract_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn_Yes
1,1.6101837738818572,1.6269815141640265,2.450940466098165,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1.6101837738818572,-1.3418211912915703,-0.2380831675180188,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.877713995780588,-1.5031510862098856,-0.9150707092784551,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.9592844144580451,-1.48485594348719,-0.9317031174403113,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
1,-1.2447808798291453,-0.49026545728974086,-0.9596737985400908,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1.1207612618171139,1.1845716992333886,1.6494083931947046,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False
1,-0.14358022768347295,1.031557778279935,0.20066828916543095,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,0.6721239590910992,0.31804721209480835,0.631566778600047,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,-0.10279501834474433,1.3043217243273957,0.36650707505513314,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,0.8352647964460137,-1.524772618518526,-0.5734886928509426,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0.2642718657038131,-1.3268524381548195,-0.567356319549887,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,-0.9592844144580451,-1.524772618518526,-0.9409016773918949,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,0.2642718657038131,0.5658632362476846,0.41002927837521597,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
1,-1.0000696237967737,0.16004370676243765,-0.7577245986438121,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0.7536943777685564,0.8402903770881179,0.9990459398312984,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False
0,1.5693985645431285,-1.315210074604013,-0.19535508448152603,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
1,1.5693985645431285,-1.3384948017056257,-0.2310022616560084,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
1,1.5286133552044,-1.5081406705888027,-0.3654291785503746,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
1,-1.285566089167874,-1.3185364641899577,-0.9993136360292894,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,0.22348665636508452,-0.16261608307419315,-0.04286193113548843,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,-0.18436543702220157,0.8319744031232563,0.06315312672377058,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,-0.02122459966728712,-1.5131302549677197,-0.7275921456609266,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
1,0.6721239590910992,-0.5019078208405472,0.0476677811937665,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.18270144702635593,-1.3567899444283211,-0.6302241753340917,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,-0.9184992051193165,-0.3538834842660103,-0.7532466426002354,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1.4062577271882142,1.4972523203121855,2.2244397141008974,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
0,-1.0408548331355023,-0.9775815316306314,-0.9003574251352745,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False
0,0.7536943777685564,0.7538042478535568,0.964214941837172,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False
0,-0.9592844144580451,-0.6565849365869731,-0.8267248277290725,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,-0.9592844144580451,0.7820785593340867,-0.6625404590968496,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0,-1.1632104611516882,-0.4686439249811007,-0.9212030825795107,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,1.5693985645431285,1.134675855444219,2.075409807547183,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
0,0.7129091684298279,0.6490229758963008,0.8055011796030132,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,-0.347506274377116,1.053179310588575,-0.01186918117871382,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,-0.4290766930545732,-0.17093205703905476,-0.4041204834786185,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,0.4681979123974562,1.5504745536872997,1.1580023499298873,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,0.01956060967144149,-1.3518003600494042,-0.6405256801239947,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
0,-1.285566089167874,0.33966874440344824,-0.9773209159532009,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,0.8760500057847422,0.17501245989918865,0.6288094165042485,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True
0,0.38662749371999894,1.2261515690576967,0.8748984688300687,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.285566089167874,-0.634963404278333,-0.9902474294583039,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,-1.285566089167874,-1.4765399695223285,-1.0014092312220961,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-0.10279501834474433,0.18332843386405026,-0.10835479563489321,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
0,-1.285566089167874,-1.1422378161348916,-0.9969753929720522,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-0.6737879490869448,0.665654923826024,-0.39357633082428517,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
0,-1.285566089167874,-1.489845527866107,-1.0015857023962274,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True
0,-0.9592844144580451,-0.8062724679544823,-0.8653278970702509,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
1,0.5497683310749134,1.2012036471631118,1.054281417334333,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.285566089167874,0.14008536924676948,-0.9799679835651675,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,1.5693985645431285,-0.3455675103011487,0.6564050963589992,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0.4274127030587276,0.34798471836830985,0.38428654584884164,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,0.7129091684298279,-0.6798696636885856,-0.04495752632829526,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
0,-0.7961435771031307,0.3363423548175038,-0.5695180914329928,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,-0.551432321070759,1.1679397513036653,-0.17722267133955533,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True
0,0.34584228438127035,1.1030751543777446,0.7501112898226139,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
1,-1.285566089167874,0.20827635575863512,-0.9790635687977455,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-0.347506274377116,-0.357209873851955,-0.4632824446060701,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True
0,0.30505707504254176,-0.032886889222351987,0.1520504806923127,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,-1.2039956704904167,0.14174856403974218,-0.9067765640942933,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0.18270144702635593,-0.0079389673277669,0.025366236562948532,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,1.4062577271882142,1.4589988400738219,2.146704161896147,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,True
0,-0.02122459966728712,1.1296862710653017,0.35260997009230893,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0,-1.081640042474231,-0.5235293531491874,-0.8909823940095597,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,-0.02122459966728712,0.821995234365422,0.26975675383775716,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1.0799760524783852,0.6107694956579371,1.172980340834265,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-0.10279501834474433,0.1783388494851331,-0.040347216904120124,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
0,-0.5106471117320305,-1.5131302549677197,-0.8452322421160718,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True
0,-0.22515064636093016,-1.3434843860845427,-0.6742978510733341,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
1,-0.5106471117320305,0.4743875226342068,-0.3394658570563363,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-0.9592844144580451,-1.489845527866107,-0.9265192767002102,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1.4470429365269428,0.2698145630986109,1.267348301200871,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False
0,1.4878281458656715,-0.11604662887096814,0.7806628618440608,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-0.2659358556996588,0.6456965863103559,-0.0038618016525150713,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,1.4878281458656715,-1.4964983070379965,-0.41190727403715327,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,-0.877713995780588,-1.4798663591082732,-0.9083427457647069,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,-1.285566089167874,-0.4703071197740729,-0.9880635986784316,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.9184992051193165,-1.4782031643153006,-0.9035118473728678,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0.9168352151234709,0.36129027671208863,0.8708396318250534,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
0,0.4681979123974562,0.017008954566817946,0.21361686156730064,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1,0.5497683310749134,0.5159673924585149,0.5800813135472981,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,1.4878281458656715,-0.17093205703905476,0.7850967000941048,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.877713995780588,0.4527659903255664,-0.6247756278327938,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,-0.877713995780588,1.2344675430225582,-0.5051502306686738,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-0.14358022768347295,-0.5301821323210765,-0.4264661459029691,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.9984056338009281,1.1562973877528593,1.4147237904971068,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0,-0.18436543702220157,-1.551383735206083,-0.7745555368765659,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0.38662749371999894,-0.34390431550817646,0.07266051123008371,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.2447808798291453,-1.4715503851434115,-0.9933797927991311,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
0,-0.3882914837158446,-0.8062724679544823,-0.5924814029668024,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,-0.5922175304094877,-1.4782031643153006,-0.8529528559843075,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,1.2023316804945712,-1.3335052173267088,-0.3591644518687205,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-1.285566089167874,0.19663399220782857,-0.9792179810751102,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,-0.6737879490869448,0.8037000916427265,-0.3713630217805329,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True
0,-1.2039956704904167,1.0548425053815471,-0.8816735395741441,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,1.4062577271882142,0.7953841176778649,1.593886150033707,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,1.2023316804945712,-1.4915087226590795,-0.4803119129097213,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
0,0.9984056338009281,1.3176272826711746,1.6019155884566723,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True
0,-1.2447808798291453,0.1633700963483821,-0.9457546346805001,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-0.3882914837158446,0.4078597309153139,-0.23424491948066734,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,-0.30672106503838736,-0.9925502847673825,-0.6379006714087945,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1.6101837738818572,1.4373773077651815,2.419285949238399,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,-1.2447808798291453,0.6373806123454943,-0.9513134766656298,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,-1.0000696237967737,-1.4865191382801624,-0.9482693489118684,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-1.1224252518129596,-0.47529670415298986,-0.9001809539611434,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,0.1011310283488987,-0.5218661583562149,-0.25972294524584505,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
0,-0.347506274377116,-1.340157996498598,-0.7489892755243226,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-1.2447808798291453,0.22490830368835835,-0.9505634741755727,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1.6101837738818572,1.3309328410149532,2.40102118271583,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False
0,0.34584228438127035,1.3841550743900675,0.878847011351252,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,-1.1632104611516882,-0.5168765739772979,-0.9135486454015742,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,-0.2659358556996588,0.352974302747227,-0.12011218761137785,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-1.0408548331355023,0.9766723501118483,-0.7153053401620487,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.285566089167874,0.1350957848678528,-0.9800341602554666,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.1632104611516882,-0.21251192686336284,-0.91125452013787,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0.6313387497523706,0.4660715486693452,0.6534492041923033,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-1.2447808798291453,0.9633667917680695,-0.9236516201205798,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
1,-0.8369287864418593,0.476050717427179,-0.594047584637216,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False
0,1.1207612618171139,1.4822835671754346,1.8893430133227032,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.9168352151234709,-0.18922719976175023,0.3906615670143276,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-1.285566089167874,-1.1888072703381165,-0.9975930420815111,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-1.1632104611516882,0.3712694454699225,-0.8697617353202948,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.285566089167874,-1.3451475808775148,-0.9996665783775517,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,0.38662749371999894,0.053599240012208865,0.20841096193043307,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,-1.285566089167874,-0.5102237948054088,-0.9885930122008248,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.0408548331355023,0.8136792604005604,-0.7316951004594747,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True
0,-1.2039956704904167,0.2897729006142786,-0.9078795089326126,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
0,1.6101837738818572,0.5908111581422695,1.6010332325860168,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False
0,-0.7145731584256735,-0.5285189375281042,-0.6799008108519966,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-1.1632104611516882,0.5143041976655421,-0.874835281576564,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
0,-0.877713995780588,-1.32019965898293,-0.9022986080507165,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-1.1224252518129596,-1.3118836850180684,-0.9510046521109005,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
1,-1.285566089167874,-0.3023244456838684,-0.9858356501050264,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,1.6101837738818572,1.530516216171632,2.6252278094493944,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
0,0.9168352151234709,0.4278180684309816,0.8717881643860079,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,0.30505707504254176,-1.2869357631234835,-0.5350841535806617,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,0.9984056338009281,-1.4964983070379965,-0.5182752742446745,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,-1.285566089167874,0.47106113304826186,-0.9755782631086561,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
0,-1.285566089167874,1.001620272006433,-0.9685414750401786,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.285566089167874,-1.32019965898293,-0.9993356949260558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,0.7944795871072851,0.5309361455952655,0.7893540671700177,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
1,0.34584228438127035,1.1147175179285513,0.8370895197724804,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
0,0.4274127030587276,-0.2840293029611727,0.0444692411626403,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
0,0.590553540413642,-1.5164566445536642,-0.6175844274869515,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,-1.2039956704904167,-0.48194948332487925,-0.949901707272581,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.3654725178494855,0.4827034965990684,1.263642406544118,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
0,0.9168352151234709,-0.32061958840656385,0.3659776615327399,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False
0,-0.14358022768347295,-1.5231094237255534,-0.7768496621402702,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-0.8369287864418593,0.6373806123454943,-0.584032845505276,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,1.3654725178494855,1.3409120097727871,2.0499317817820053,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
1,0.1011310283488987,1.2145092055068907,0.532037036390106,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
1,-0.9184992051193165,0.8286480135373113,-0.607084392626151,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,-0.22515064636093016,0.36129027671208863,-0.15942114164908056,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1.0391908431396566,1.011599440764267,1.5561874954599504,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.8760500057847422,1.4922627359332683,1.685232041543318,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.9592844144580451,-1.4981615018309686,-0.9315707640597128,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.2447808798291453,-1.5164566445536642,-0.9979680433265397,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-1.081640042474231,0.14008536924676948,-0.8185409770287427,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,-0.2659358556996588,0.8768806625335088,0.027108889407493272,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-0.9592844144580451,-1.48485594348719,-0.9283281062350539,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.0000696237967737,-0.33725153633628707,-0.8137541964304367,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,-0.8369287864418593,0.5508944831109336,-0.6080991018774048,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,-0.7145731584256735,-0.5251925479421595,-0.7106509129443409,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
